location,clinic_name,day,start,end,start_minutes,end_minutes,overnight,display
Serangoon,Woodleigh Care Family Clinic,Tues,08:00,13:00,480,780,False,8:00am - 1:00pm
Serangoon,Woodleigh Care Family Clinic,Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Serangoon,Woodleigh Care Family Clinic,Wed,08:00,13:00,480,780,False,8:00am - 1:00pm
Serangoon,Woodleigh Care Family Clinic,Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Serangoon,Woodleigh Care Family Clinic,Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Serangoon,Woodleigh Care Family Clinic,Wed,08:00,13:00,480,780,False,8:00am - 1:00pm
Serangoon,Woodleigh Care Family Clinic,Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Serangoon,Woodleigh Care Family Clinic,Thurs,08:00,13:00,480,780,False,8:00am - 1:00pm
Serangoon,Woodleigh Care Family Clinic,Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Serangoon,Woodleigh Care Family Clinic,Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Serangoon,Woodleigh Care Family Clinic,Thurs,08:00,13:00,480,780,False,8:00am - 1:00pm
Serangoon,Woodleigh Care Family Clinic,Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Serangoon,Woodleigh Care Family Clinic,Sat,08:00,13:00,480,780,False,8:00am - 1:00pm
Serangoon,Woodleigh Care Family Clinic,Sun,08:00,13:00,480,780,False,8:00am - 1:00pm
Serangoon,Woodleigh Care Family Clinic,Sun,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Simei,DA Clinic @ Simei,Mon,08:30,12:00,510,720,False,8:30am - 12:00pm
Simei,DA Clinic @ Simei,Mon,13:00,21:00,780,1260,False,1:00pm - 9:00pm
Simei,DA Clinic @ Simei,Tues,08:30,12:00,510,720,False,8:30am - 12:00pm
Simei,DA Clinic @ Simei,Tues,13:00,21:00,780,1260,False,1:00pm - 9:00pm
Simei,DA Clinic @ Simei,Wed,08:30,12:00,510,720,False,8:30am - 12:00pm
Simei,DA Clinic @ Simei,Wed,13:00,21:00,780,1260,False,1:00pm - 9:00pm
Simei,DA Clinic @ Simei,Thurs,08:30,12:00,510,720,False,8:30am - 12:00pm
Simei,DA Clinic @ Simei,Thurs,13:00,21:00,780,1260,False,1:00pm - 9:00pm
Simei,DA Clinic @ Simei,Fri,08:30,12:00,510,720,False,8:30am - 12:00pm
Simei,DA Clinic @ Simei,Fri,13:00,21:00,780,1260,False,1:00pm - 9:00pm
Simei,DA Clinic @ Simei,Sat,08:30,12:00,510,720,False,8:30am - 12:00pm
Simei,DA Clinic @ Simei,Sun,08:30,12:00,510,720,False,8:30am - 12:00pm
Simei,Northeast Medical Group (Simei),Mon,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,Northeast Medical Group (Simei),Mon,14:00,22:00,840,1320,False,2:00pm - 10:00pm
Simei,Northeast Medical Group (Simei),Tues,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,Northeast Medical Group (Simei),Tues,14:00,22:00,840,1320,False,2:00pm - 10:00pm
Simei,Northeast Medical Group (Simei),Wed,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,Northeast Medical Group (Simei),Wed,14:00,22:00,840,1320,False,2:00pm - 10:00pm
Simei,Northeast Medical Group (Simei),Thurs,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,Northeast Medical Group (Simei),Thurs,14:00,22:00,840,1320,False,2:00pm - 10:00pm
Simei,Northeast Medical Group (Simei),Fri,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,Northeast Medical Group (Simei),Fri,14:00,22:00,840,1320,False,2:00pm - 10:00pm
Simei,Northeast Medical Group (Simei),Sat,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,Northeast Medical Group (Simei),Sat,14:00,22:00,840,1320,False,2:00pm - 10:00pm
Simei,Northeast Medical Group (Simei),Sun,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,Northeast Medical Group (Simei),Sun,14:00,22:00,840,1320,False,2:00pm - 10:00pm
Simei,Northeast Medical Group (Simei),PH,10:00,18:00,600,1080,False,10:00am - 6:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Mon,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Mon,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Tues,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Wed,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Thurs,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Fri,08:00,13:00,480,780,False,8:00am - 1:00pm
Simei,St Andrew’s Mission Hospital Clinic (Simei),Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tanjong Pagar,Angsana Medical,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Angsana Medical,Mon,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,Angsana Medical,Mon,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Tanjong Pagar,Angsana Medical,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Angsana Medical,Tues,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,Angsana Medical,Tues,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Tanjong Pagar,Angsana Medical,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Angsana Medical,Wed,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,Angsana Medical,Wed,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Tanjong Pagar,Angsana Medical,Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Angsana Medical,Thurs,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,Angsana Medical,Thurs,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Tanjong Pagar,Angsana Medical,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Angsana Medical,Fri,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,Angsana Medical,Sat,09:00,12:30,540,750,False,9:00am - 12:30pm
Tanjong Pagar,AscendCare Medical Clinic,Mon,09:00,12:30,540,750,False,9:00am - 12:30pm
Tanjong Pagar,AscendCare Medical Clinic,Mon,13:30,17:00,810,1020,False,1:30pm - 5:00pm
Tanjong Pagar,AscendCare Medical Clinic,Tues,09:00,12:30,540,750,False,9:00am - 12:30pm
Tanjong Pagar,AscendCare Medical Clinic,Tues,13:30,17:00,810,1020,False,1:30pm - 5:00pm
Tanjong Pagar,AscendCare Medical Clinic,Wed,09:00,12:30,540,750,False,9:00am - 12:30pm
Tanjong Pagar,AscendCare Medical Clinic,Wed,13:30,17:00,810,1020,False,1:30pm - 5:00pm
Tanjong Pagar,AscendCare Medical Clinic,Thurs,09:00,12:30,540,750,False,9:00am - 12:30pm
Tanjong Pagar,AscendCare Medical Clinic,Thurs,13:30,17:00,810,1020,False,1:30pm - 5:00pm
Tanjong Pagar,AscendCare Medical Clinic,Fri,09:00,12:30,540,750,False,9:00am - 12:30pm
Tanjong Pagar,AscendCare Medical Clinic,Fri,13:30,17:00,810,1020,False,1:30pm - 5:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Mon,08:30,12:00,510,720,False,8:30am - 12:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Mon,13:00,17:00,780,1020,False,1:00pm - 5:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Tues,08:30,12:00,510,720,False,8:30am - 12:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Tues,13:00,17:00,780,1020,False,1:00pm - 5:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Wed,08:30,12:00,510,720,False,8:30am - 12:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Wed,13:00,17:00,780,1020,False,1:00pm - 5:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Thurs,08:30,12:00,510,720,False,8:30am - 12:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Thurs,13:00,17:00,780,1020,False,1:00pm - 5:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Fri,08:30,12:00,510,720,False,8:30am - 12:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Fri,13:00,17:00,780,1020,False,1:00pm - 5:00pm
Tanjong Pagar,Beacon Medical Clinic Tanjong Pagar,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Bridgepoint Health,Mon,08:00,13:30,480,810,False,8:00am - 1:30pm
Tanjong Pagar,Bridgepoint Health,Wed,08:00,13:30,480,810,False,8:00am - 1:30pm
Tanjong Pagar,(Everton Park Clinic),Tues,08:00,13:30,480,810,False,8:00am - 1:30pm
Tanjong Pagar,(Everton Park Clinic),Tues,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Tanjong Pagar,(Everton Park Clinic),Thurs,08:00,13:30,480,810,False,8:00am - 1:30pm
Tanjong Pagar,(Everton Park Clinic),Thurs,18:30,21:30,1110,1290,False,6:30pm - 9:30pm
Tanjong Pagar,(Everton Park Clinic),Fri,08:00,13:30,480,810,False,8:00am - 1:30pm
Tanjong Pagar,(Everton Park Clinic),Fri,14:30,17:30,870,1050,False,2:30pm - 5:30pm
Tanjong Pagar,(Everton Park Clinic),Sat,08:00,13:30,480,810,False,8:00am - 1:30pm
Tanjong Pagar,(Everton Park Clinic),Sun,08:00,13:30,480,810,False,8:00am - 1:30pm
Tanjong Pagar,Chang Clinic & Surgery,Mon,09:00,12:00,540,720,False,9:00am - 12:00pm
Tanjong Pagar,Chang Clinic & Surgery,Mon,14:00,16:00,840,960,False,2:00pm - 4:00pm
Tanjong Pagar,Chang Clinic & Surgery,Tues,09:00,12:00,540,720,False,9:00am - 12:00pm
Tanjong Pagar,Chang Clinic & Surgery,Tues,14:00,16:00,840,960,False,2:00pm - 4:00pm
Tanjong Pagar,Chang Clinic & Surgery,Tues,18:00,20:00,1080,1200,False,6:00pm - 8:00pm
Tanjong Pagar,Chang Clinic & Surgery,Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Tanjong Pagar,Everton Clinic,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Everton Clinic,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Everton Clinic,Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tanjong Pagar,Everton Clinic,Thurs,18:00,20:30,1080,1230,False,6:00pm - 8:30pm
Tanjong Pagar,Everton Clinic,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Everton Clinic,Sun,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Mon,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Tues,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Wed,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Thurs,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Tanjong Pagar,Healthway Japanese Medical Downtown,Fri,14:00,17:30,840,1050,False,2:00pm - 5:30pm
Tanjong Pagar,HMI Health Screening (Amara),Mon,09:00,17:00,540,1020,False,9:00am - 5:00pm
Tanjong Pagar,HMI Health Screening (Amara),Tues,09:00,17:00,540,1020,False,9:00am - 5:00pm
Tanjong Pagar,HMI Health Screening (Amara),Wed,09:00,17:00,540,1020,False,9:00am - 5:00pm
Tanjong Pagar,HMI Health Screening (Amara),Thurs,09:00,17:00,540,1020,False,9:00am - 5:00pm
Tanjong Pagar,HMI Health Screening (Amara),Fri,09:00,17:00,540,1020,False,9:00am - 5:00pm
Tanjong Pagar,HMI Health Screening (Amara),Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Acumed Medical Group (Tampines West),Mon,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Acumed Medical Group (Tampines West),Tues,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Acumed Medical Group (Tampines West),Wed,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Acumed Medical Group (Tampines West),Thurs,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Acumed Medical Group (Tampines West),Fri,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Caring Medical Clinic Tampines,Mon,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Caring Medical Clinic Tampines,Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Caring Medical Clinic Tampines,Tues,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Caring Medical Clinic Tampines,Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Caring Medical Clinic Tampines,Wed,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Caring Medical Clinic Tampines,Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Caring Medical Clinic Tampines,Thurs,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Caring Medical Clinic Tampines,Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Caring Medical Clinic Tampines,Fri,08:30,14:00,510,840,False,8:30am - 2:00pm
Tampines,Caring Medical Clinic Tampines,Fri,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Caring Medical Clinic Tampines,Sat,08:30,12:30,510,750,False,8:30am - 12:30pm
Tampines,Caring Medical Clinic Tampines,Sun,08:30,12:30,510,750,False,8:30am - 12:30pm
Tampines,Caring Medical Clinic Tampines,Sun,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Crossroads Family Clinic,Mon,08:00,12:30,480,750,False,8:00am - 12:30pm
Tampines,Crossroads Family Clinic,Mon,14:00,16:00,840,960,False,2:00pm - 4:00pm
Tampines,Crossroads Family Clinic,Mon,17:30,20:30,1050,1230,False,5:30pm - 8:30pm
Tampines,Crossroads Family Clinic,Tues,08:00,12:30,480,750,False,8:00am - 12:30pm
Tampines,Crossroads Family Clinic,Tues,14:00,16:00,840,960,False,2:00pm - 4:00pm
Tampines,Crossroads Family Clinic,Wed,08:00,12:30,480,750,False,8:00am - 12:30pm
Tampines,Crossroads Family Clinic,Wed,14:00,16:00,840,960,False,2:00pm - 4:00pm
Tampines,Crossroads Family Clinic,Wed,17:30,20:30,1050,1230,False,5:30pm - 8:30pm
Tampines,Crossroads Family Clinic,Thurs,08:00,12:30,480,750,False,8:00am - 12:30pm
Tampines,Crossroads Family Clinic,Fri,08:00,12:30,480,750,False,8:00am - 12:30pm
Tampines,Crossroads Family Clinic,Fri,14:00,16:00,840,960,False,2:00pm - 4:00pm
Tampines,Crossroads Family Clinic,Sat,08:00,12:30,480,750,False,8:00am - 12:30pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Mon,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Mon,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Tues,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Wed,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Thurs,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Fri,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Fri,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Dayspring 2 Medical Clinic (Tampines),Sun,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Edgedale Medical Clinic (Tampines),Mon,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Edgedale Medical Clinic (Tampines),Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Edgedale Medical Clinic (Tampines),Tues,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Edgedale Medical Clinic (Tampines),Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Edgedale Medical Clinic (Tampines),Wed,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Edgedale Medical Clinic (Tampines),Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Edgedale Medical Clinic (Tampines),Thurs,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Edgedale Medical Clinic (Tampines),Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Edgedale Medical Clinic (Tampines),Fri,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Edgedale Medical Clinic (Tampines),Fri,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Edgedale Medical Clinic (Tampines),Sat,09:00,13:00,540,780,False,9:00am - 1:00pm
Tampines,Faith Healthcare 11 (Tampines),Mon,08:30,16:30,510,990,False,8:30am - 4:30pm
Tampines,Faith Healthcare 11 (Tampines),Mon,19:00,21:30,1140,1290,False,7:00pm - 9:30pm
Tampines,Faith Healthcare 11 (Tampines),Tues,08:30,16:30,510,990,False,8:30am - 4:30pm
Tampines,Faith Healthcare 11 (Tampines),Tues,19:00,21:30,1140,1290,False,7:00pm - 9:30pm
Tampines,Faith Healthcare 11 (Tampines),Wed,08:30,16:30,510,990,False,8:30am - 4:30pm
Tampines,Faith Healthcare 11 (Tampines),Wed,19:00,21:30,1140,1290,False,7:00pm - 9:30pm
Tampines,Faith Healthcare 11 (Tampines),Thurs,08:30,16:30,510,990,False,8:30am - 4:30pm
Tampines,Faith Healthcare 11 (Tampines),Thurs,19:00,21:30,1140,1290,False,7:00pm - 9:30pm
Tampines,Faith Healthcare 11 (Tampines),Fri,08:30,16:30,510,990,False,8:30am - 4:30pm
Tampines,Faith Healthcare 11 (Tampines),Fri,19:00,21:30,1140,1290,False,7:00pm - 9:30pm
Tampines,Faith Healthcare 11 (Tampines),Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Faith Healthcare 11 (Tampines),Sun,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Faith Healthcare 11 (Tampines),PH,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Good Medical Clinic (Tampines East),Mon,08:00,12:00,480,720,False,8:00am - 12:00pm
Tampines,Good Medical Clinic (Tampines East),Mon,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Tampines,Good Medical Clinic (Tampines East),Tues,08:00,12:00,480,720,False,8:00am - 12:00pm
Tampines,Good Medical Clinic (Tampines East),Tues,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Tampines,Good Medical Clinic (Tampines East),Wed,08:00,12:00,480,720,False,8:00am - 12:00pm
Tampines,Good Medical Clinic (Tampines East),Wed,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Tampines,Good Medical Clinic (Tampines East),Thurs,08:00,12:00,480,720,False,8:00am - 12:00pm
Tampines,Good Medical Clinic (Tampines East),Thurs,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Tampines,Good Medical Clinic (Tampines East),Fri,08:00,12:00,480,720,False,8:00am - 12:00pm
Tampines,Good Medical Clinic (Tampines East),Fri,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Tampines,Good Medical Clinic (Tampines East),Sat,08:00,12:00,480,720,False,8:00am - 12:00pm
Tampines,Good Medical Clinic (Tampines East),Sat,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Tampines,Good Medical Clinic (Tampines East),Sun,08:00,12:00,480,720,False,8:00am - 12:00pm
Tampines,Good Medical Clinic (Tampines East),Sun,18:00,22:00,1080,1320,False,6:00pm - 10:00pm
Tampines,Greenhealth,Mon,08:30,13:30,510,810,False,8:30am - 1:30pm
Tampines,Greenhealth,Tues,08:30,13:30,510,810,False,8:30am - 1:30pm
Tampines,Greenhealth,Wed,08:30,13:30,510,810,False,8:30am - 1:30pm
Tampines,Greenhealth,Thurs,08:30,13:30,510,810,False,8:30am - 1:30pm
Tampines,Family Clinic,Fri,08:30,13:30,510,810,False,8:30am - 1:30pm
Tampines,Family Clinic,Fri,14:30,16:30,870,990,False,2:30pm - 4:30pm
Tampines,Family Clinic,Sat,08:30,12:30,510,750,False,8:30am - 12:30pm
Tampines,Family Clinic,Sun,09:00,12:00,540,720,False,9:00am - 12:00pm
Tampines,Healthway Medical (Tampines St 21),Mon,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Healthway Medical (Tampines St 21),Mon,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Healthway Medical (Tampines St 21),Mon,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Healthway Medical (Tampines St 21),Tues,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Healthway Medical (Tampines St 21),Tues,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Healthway Medical (Tampines St 21),Tues,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Healthway Medical (Tampines St 21),Wed,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Healthway Medical (Tampines St 21),Wed,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Healthway Medical (Tampines St 21),Wed,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Healthway Medical (Tampines St 21),Thurs,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Healthway Medical (Tampines St 21),Thurs,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Healthway Medical (Tampines St 21),Thurs,18:00,21:00,1080,1260,False,6:00pm - 9:00pm
Tampines,Healthway Medical (Tampines St 21),Fri,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Healthway Medical (Tampines St 21),Fri,14:00,17:00,840,1020,False,2:00pm - 5:00pm
Tampines,Healthway Medical (Tampines St 21),Sat,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Healthway Medical (Tampines St 21),Sun,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,Healthway Medical (Tampines St 21),PH,08:30,13:00,510,780,False,8:30am - 1:00pm
Tampines,HeartlandHealth (Tampines),Mon,08:00,13:00,480,780,False,8:00am - 1:00pm
Tampines,HeartlandHealth (Tampines),Mon,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
Tampines,HeartlandHealth (Tampines),Tues,08:00,13:00,480,780,False,8:00am - 1:00pm
Tampines,HeartlandHealth (Tampines),Tues,18:00,23:00,1080,1380,False,6:00pm - 11:00pm
