location,clinic_name,doctors,address,contact_primary,contacts,contact_notes,google_maps_url,operating_hours_text,general_notes
Toa Payoh,Joyce & 178 Partners Family Clinic,Dr Seng Sheh Ling Dr Joyce,"Toa Payoh Central, #01-224, Singapore 310178",68023507,68023507,,https://www.google.com/maps/search/?api=1&query=Joyce+%26+178+Partners+Family+Clinic%2C+Toa+Payoh+Central%2C+%2301-224%2C+Singapore+310178,Mon - Thurs: 8:30am - 1:00pm 6:00pm - 8:30pm | Fri: 8:30am - 1:00pm | Sat: 2:00pm - 4:00pm (Please call the clinic to confirm) | Closed on Sun & PH,
Toa Payoh,Finest Health 19 Medical Centre,Dr Trin Lyovarin,"Toa Payoh Lorong 7, #01-268, Singapore 310019",65133513,65133513 | 82664422,,https://www.google.com/maps/search/?api=1&query=Finest+Health+19+Medical+Centre%2C+Toa+Payoh+Lorong+7%2C+%2301-268%2C+Singapore+310019,"Mon & Wed: 8:30am - 12:30pm 7:00pm - 10:00pm | Tues, Thurs, Fri 8:30am - 12:30pm (WhatsApp & Sat: Only) Closed on Sun & PH",
Toa Payoh,Healthcare United 70 Toa,Dr Maneesha Kaur Gurcharan Singh,"Lorong 4 Toa Payoh, #01-335, Payoh Vista, Singapore 310070",69043215,69043215,,https://www.google.com/maps/search/?api=1&query=Healthcare+United+70+Toa%2C+Lorong+4+Toa+Payoh%2C+%2301-335%2C+Payoh+Vista%2C+Singapore+310070,Mon - Fri: 8:00am - 1:00pm 2:00pm - 5:00pm | Sun: 8:30am - 12:30pm | Closed on Sat & PH,
Toa Payoh,HeartlandHealth 124 (Braddell Medical Clinic),Dr Chin Yuin Cheng Anak Lis | Dr Samuel Kana,"Toa Payoh Lorong 1, #01-489, Singapore 310124",62536288,62536288,,https://www.google.com/maps/search/?api=1&query=HeartlandHealth+124+%28Braddell+Medical+Clinic%29%2C+Toa+Payoh+Lorong+1%2C+%2301-489%2C+Singapore+310124,Mon - Sun: 8:00am - 1:00pm 6:00pm - 11:00pm | PH: 8:00am - 1:00pm 6:00pm - 11:00pm,
Toa Payoh,HeartlandHealth 19 (Kim Keat),Dr Mohamad Hashir Bin Abdul Malik,"Lorong 7 Toa Payoh, #01-272, Singapore 310019",62523858,62523858,,https://www.google.com/maps/search/?api=1&query=HeartlandHealth+19+%28Kim+Keat%29%2C+Lorong+7+Toa+Payoh%2C+%2301-272%2C+Singapore+310019,Mon - Fri: 7:00am - 11:00pm | Sat & Sun: 7:00am - 1:00pm 6:00pm - 11:00pm | PH: 7:00am - 1:00pm 6:00pm - 11:00pm,
Toa Payoh,HeartlandHealth 66 (Toa Payoh),Dr Lee Chuan Shing Wee | Dr Eddie Tan Tung,"Toa Payoh Lorong 4, #01-315, Singapore 310066",62528223,62528223,,https://www.google.com/maps/search/?api=1&query=HeartlandHealth+66+%28Toa+Payoh%29%2C+Toa+Payoh+Lorong+4%2C+%2301-315%2C+Singapore+310066,Mon - Sun: 8:00am - 1:00pm 6:00pm - 11:00pm | PH: 8:00am - 1:00pm 6:00pm - 11:00pm,
Toa Payoh,Kingsway Medical 109 Clinic (Braddell MRT),Dr Zhang Qi,"Toa Payoh Lorong 1, #01-316, Singapore 310109",69171055,69171055 | 88033070,,https://www.google.com/maps/search/?api=1&query=Kingsway+Medical+109+Clinic+%28Braddell+MRT%29%2C+Toa+Payoh+Lorong+1%2C+%2301-316%2C+Singapore+310109,Mon - Sat: 8:30am - 1:00pm 2:00pm - 5:30pm 6:00pm - 10:00pm ((WhatsApp Only) Sun: 1:00pm - 10:00pm | Closed on PH,
Toa Payoh,Family Clinic 79D (Toa Payoh Central),Dr Goh Chee Hwei My,"Toa Payoh Central, #01-53, Singapore 314079",62380301,62380301,,https://www.google.com/maps/search/?api=1&query=Family+Clinic+79D+%28Toa+Payoh+Central%29%2C+Toa+Payoh+Central%2C+%2301-53%2C+Singapore+314079,Mon & Tues: 8:30am - 2:00pm 2:30pm - 4:30pm 6:00pm - 10:00pm | Wed - Fri: 8:30am - 2:00pm 6:00pm - 10:00pm | Sat: 8:30am - 2:00pm | Sun: 9:30am - 12:00pm | Closed on PH,
Toa Payoh,Woodleigh Family Clinic Bidadari Clinic,Dr Tan Yan Yuan Our Qian | Dr Michelle Sim Wei The,"115B Alkaff Crescent, #01-05, Alkaff Lake View, Singapore 342115, 115B Alkaff Crescent, #01-11, Alkaff Lake View, Singapore 342115",69700560,69700560 | 65183868,,https://www.google.com/maps/search/?api=1&query=Woodleigh+Family+Clinic+Bidadari+Clinic%2C+115B+Alkaff+Crescent%2C+%2301-05%2C+Alkaff+Lake+View%2C+Singapore+342115%2C+115B+Alkaff+Crescent%2C+%2301-11%2C+Alkaff+Lake+View%2C+Singapore+342115,Mon - Fri: 8:30am - 2:30pm 5:30pm - 9:00pm | Sat: 8:30am - 12:30pm | Sun: 8:30am - 12:30pm 5:30pm - 9:00pm | Closed on PH | Mon - Fri: 8:30am - 12:30pm 1:00pm - 5:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Toa Payoh,Unihealth 24- 178 Hours Clinic (Toa Payoh),Dr Soong Yi Wei Daniel | Dr Sharma Nitin | Dr Aw Liang Cheng,"Toa Payoh Central, #01-218, Singapore 310178",62031639,62031639,,https://www.google.com/maps/search/?api=1&query=Unihealth+24-+178+Hours+Clinic+%28Toa+Payoh%29%2C+Toa+Payoh+Central%2C+%2301-218%2C+Singapore+310178,Mon - Sun: 24 hours | PH: 24 hours,
Toa Payoh,Union Medical 148 Clinic & Surgery (Toa Payoh),Dr Michael Wong Kien Yee | Dr Tan Yeow Boon,"Toa Payoh Lorong 1, #01-917, Singapore 310148",69633148,69633148,,https://www.google.com/maps/search/?api=1&query=Union+Medical+148+Clinic+%26+Surgery+%28Toa+Payoh%29%2C+Toa+Payoh+Lorong+1%2C+%2301-917%2C+Singapore+310148,Mon - Fri: 8:30am - 2:00pm 6:00pm - 9:00pm | Sat: 8:30am - 1:00pm | Closed on PH,
Thomson,"24-Hr Family Clinic, Thomson Medical Centre",Dr Abdul Kadir Abdul Bashir,"339 Thomson Road, Singapore 307677",63508812,63508812,,https://www.google.com/maps/search/?api=1&query=24-Hr+Family+Clinic%2C+Thomson+Medical+Centre%2C+339+Thomson+Road%2C+Singapore+307677,Mon- Sun: 12:00am - 12:00am | PH: 12:00am - 12:00am,
Woodlands,Acumed Medical Group (Woodlands),Dr Juliana Kiu Oi Nah,"111 Woodlands, Street 13, #01-78, Singapore 730111",63627789,63627789,,https://www.google.com/maps/search/?api=1&query=Acumed+Medical+Group+%28Woodlands%29%2C+111+Woodlands%2C+Street+13%2C+%2301-78%2C+Singapore+730111,Mon - Fri: 8:30am - 1:00pm 2:00pm - 5:00pm | Sat: 8:30am - 12:00pm | Closed on Sun & PH,
Woodlands,Caring Medical Clinic Woodlands,Dr Gan Wei Chun | Dr Lee Jing Kun | Dr Tan Chee Khing,"568B Champions Way, #01-14, Singapore 732568",60470368,60470368,,https://www.google.com/maps/search/?api=1&query=Caring+Medical+Clinic+Woodlands%2C+568B+Champions+Way%2C+%2301-14%2C+Singapore+732568,Mon - Fri: 8:30am - 1:30pm | Sat: 8:30am - 12:30pm | Sun: 8:30am - 12:30pm 6:00pm - 9:00pm | Closed on PH,
Woodlands,Doctors Clinic and Surgery,Dr Low Chee Wah Mark,"305 Woodlands, Street 31, #01-91, Singapore 730305",62691017,62691017,,https://www.google.com/maps/search/?api=1&query=Doctors+Clinic+and+Surgery%2C+305+Woodlands%2C+Street+31%2C+%2301-91%2C+Singapore+730305,Mon - Fri: 8:30am - 12:00pm 2:00pm - 4:30pm 6:30pm - 9:00pm | Sat & Sun: 8:30am - 12:00pm | Closed on PH,
Woodlands,Medical & Paincare Marsiling,Dr Jeffrey Loh Dr+,"18 Marsiling Lane, #01-269, Singapore 730018",62697435,62697435,,https://www.google.com/maps/search/?api=1&query=Medical+%26+Paincare+Marsiling%2C+18+Marsiling+Lane%2C+%2301-269%2C+Singapore+730018,Mon - Fri: 8:00am - 12:30pm 1:30pm - 4:30pm 7:00pm - 9:00pm | Sat: 8:00am - 12:30pm | Closed on Sun & PH,
Woodlands,Medical Woodlands,Dr Seow En Hao EH | Dr Chester Chua Jiemin,"785E Woodlands Rise, #01-12, Singapore 735785",62511526,62511526,,https://www.google.com/maps/search/?api=1&query=Medical+Woodlands%2C+785E+Woodlands+Rise%2C+%2301-12%2C+Singapore+735785,Mon - Thurs: 8:00am - 2:00pm 5:30pm - 9:00pm | Fri: 8:00am - 2:00pm | Sat & Sun: 8:00am - 12:30pm | Closed on PH,
Woodlands,Frontier Medical Associates (Admiralty),Dr Leong Hon Loong | Dr Ong Jin Ee Laura | Dr Lim Xiu Mei,"691 Woodlands Drive 73, #01-04, Singapore 730691",63141098,63141098,,https://www.google.com/maps/search/?api=1&query=Frontier+Medical+Associates+%28Admiralty%29%2C+691+Woodlands+Drive+73%2C+%2301-04%2C+Singapore+730691,"Mon & Wed: 8:00am - 3:00pm 6:00pm - 9:00pm | Tues, Thurs & Fri: 8:00am - 3:00pm | Sat: 8:00am - 12:00pm | Closed on Sun & PH",
Woodlands,GoClinic Marsiling,Dr Lau Xin Rou | Dr Quek Khai Wen,"18 Marsiling Lane, #01-267, Singapore 730018",63203626,63203626,,https://www.google.com/maps/search/?api=1&query=GoClinic+Marsiling%2C+18+Marsiling+Lane%2C+%2301-267%2C+Singapore+730018,Mon: 8:00am - 3:00pm 6:00pm - 9:00pm | Tues - Fri: 8:00am - 3:00pm | Sat: 8:00am - 12:30pm | Closed on Sun & PH,
Woodlands,Martin Medical Centre,Dr Benedick Lau,"111 Woodlands, Street 13, #01-80, Singapore 730111",62692446,62692446,,https://www.google.com/maps/search/?api=1&query=Martin+Medical+Centre%2C+111+Woodlands%2C+Street+13%2C+%2301-80%2C+Singapore+730111,Mon- Fri: 8:30am - 12:30pm 2:00pm - 4:30pm 7:00pm - 9:00pm | Sat & Sun: 8:30am - 12:30pm | PH: 8:30am - 12:30pm (To call clinic to confirm),
Woodlands,Family Clinic,Dr Muhammad MD Ilman Bin Mohd Adil | Dr Huang Sian Wei Djoni | Dr Nurul Ain Binti Ibrahim Gunatilake | Dr Nishadhi Apsara,"187C Marsiling Road, #01-02, Singapore 733187",65924762,65924762,,https://www.google.com/maps/search/?api=1&query=Family+Clinic%2C+187C+Marsiling+Road%2C+%2301-02%2C+Singapore+733187,Mon - Fri: 8:00am - 1:00pm 2:00pm - 4:30pm 6:00pm - 9:30pm | Sat: 8:00am - 12:00pm | Sun: 8:00am - 2:00pm | PH: 9:00am - 1:00pm,
Woodlands,Medipoint Medical Center (Woodlands Branch),Dr Chew May Ling Nicholas | Dr Chia Yong Qiang | Dr Chia Hong Chye Vincent,"548 Woodlands Drive 44, #02-24, Vista Point, Singapore 730548",68938776,68938776,,https://www.google.com/maps/search/?api=1&query=Medipoint+Medical+Center+%28Woodlands+Branch%29%2C+548+Woodlands+Drive+44%2C+%2302-24%2C+Vista+Point%2C+Singapore+730548,Mon - Fri: 8:30am - 1:30pm | Sat: 8:30am - 12:00pm | Closed on Sun & PH,
Woodlands,Millennium Medical Group,Dr Leong Yan Hoi,"849 Woodlands, Street 82, #01-215, Singapore 730849",63680386,63680386,,https://www.google.com/maps/search/?api=1&query=Millennium+Medical+Group%2C+849+Woodlands%2C+Street+82%2C+%2301-215%2C+Singapore+730849,Mon - Fri: 9:00am - 12:30pm 2:00pm - 4:00pm 7:00pm - 9:00pm | Sat: 9:00am - 12:30pm | Closed on Sun & PH,
Woodlands,mydoctor@Admiralty,Dr Jayabalan Prem Kumar,"693 Woodlands, Avenue 6, #01-03, Singapore 730693",69098365,69098365,,https://www.google.com/maps/search/?api=1&query=mydoctor%40Admiralty%2C+693+Woodlands%2C+Avenue+6%2C+%2301-03%2C+Singapore+730693,Mon - Fri: 8:30am - 12:30pm 1:30pm - 4:30pm 5:00pm - 9:00pm | Sat & Sun: 8:30am - 12:30pm | PH: 8:30am 12:30pmS,
Woodlands,Northlink (Woodlands) Clinic Ltd,Dr Cheng Ke Yi Pte | Dr Li Shaoqun,"11 Woodlands Square, #B1-32, Woodlands MRT Station, Singapore 737736",65130608,65130608,,https://www.google.com/maps/search/?api=1&query=Northlink+%28Woodlands%29+Clinic+Ltd%2C+11+Woodlands+Square%2C+%23B1-32%2C+Woodlands+MRT+Station%2C+Singapore+737736,Mon - Fri: 8:00am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Sat & Sun: 8:00am - 1:00pm 2:00pm - 5:00pm | PH: 8:00am - 1:00pm 2:00pm - 5:00pm,
Woodlands,Norwood Medical Clinic,Dr Neoh Jia Quan Leon,"785E Woodlands Rise, #01-02, Singapore 735785",69373576,69373576,,https://www.google.com/maps/search/?api=1&query=Norwood+Medical+Clinic%2C+785E+Woodlands+Rise%2C+%2301-02%2C+Singapore+735785,"Mon, Tues, Thurs 8:00am - 1:00pm & Fri: 6:00pm - 7:30pm | Wed & Sat: 8:00am - 1:00pm | Sun: 9:00am - 1:00pm | Closed on PH",
Woodlands,Royal Medical Centre,Dr Phipps Mary Ann,"111 Woodlands, Street 13, #01-84, Singapore 730111",63656855,63656855,,https://www.google.com/maps/search/?api=1&query=Royal+Medical+Centre%2C+111+Woodlands%2C+Street+13%2C+%2301-84%2C+Singapore+730111,Mon - Fri: 8:30am - 1:00pm 2:00pm - 4:00pm 6.30pm - 9:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Woodlands,SATA CommHealth (Woodlands),Dr Fariz Sazadilla Binti Hamzah | Dr Tan Wen Hui,"900 South Woodlands, Drive, #04-01, Woodlands Civic Centre, Singapore 730900",67671701,67671701,,https://www.google.com/maps/search/?api=1&query=SATA+CommHealth+%28Woodlands%29%2C+900+South+Woodlands%2C+Drive%2C+%2304-01%2C+Woodlands+Civic+Centre%2C+Singapore+730900,Mon - Fri: 8:30am - 12:30pm 1:30pm - 5:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH,
Woodlands,Victoria Medical House,Dr Tan Ru Yuh,"888 Woodlands Drive 50, #02-739, 888 Plaza, Singapore 730888",63646551,63646551,,https://www.google.com/maps/search/?api=1&query=Victoria+Medical+House%2C+888+Woodlands+Drive+50%2C+%2302-739%2C+888+Plaza%2C+Singapore+730888,"Mon & Thurs: 9:00am - 12:00pm 6:30pm - 8:30pm | Tues, Weds, Fri & 9:00am - 12:00pm | Sat: | Closed on Sun & PH",
Woodlands,Woodlands Medical Center,Dr Sorinder Singh,"210 Marsiling Crescent, #01-09, Singapore 730210",62698888,62698888,,https://www.google.com/maps/search/?api=1&query=Woodlands+Medical+Center%2C+210+Marsiling+Crescent%2C+%2301-09%2C+Singapore+730210,Mon - Fri: 2:00pm - 4:30pm 6:00pm - 8:30pm | Sun: 8:30am - 12:00pm | Closed on Sat & PH,
Woodlands,Medical Centre (Admiralty MRT),Dr Yim Li Jen Jean Yim,"678A Woodlands, Avenue 6, #03-16, Admiralty Place, Singapore 731678",68939181,68939181,,https://www.google.com/maps/search/?api=1&query=Medical+Centre+%28Admiralty+MRT%29%2C+678A+Woodlands%2C+Avenue+6%2C+%2303-16%2C+Admiralty+Place%2C+Singapore+731678,"Mon, Tues & 8:30am - 1:00pm | Thurs: 2:00pm - 5:00pm | Fri & Sat: 8:30am - 1:00pm | Closed on Wed, Sun & PH",
Yishun,Apex Medical 844 Group (Yishun),Dr Ang An Xuan,"Yishun Street 81, #01-162, Singapore 760844",67535621,67535621,,https://www.google.com/maps/search/?api=1&query=Apex+Medical+844+Group+%28Yishun%29%2C+Yishun+Street+81%2C+%2301-162%2C+Singapore+760844,"Mon, Wed, Thurs 8:30am - 12:30pm & Fri: 2:30pm - 4:00pm 7.00pm - 9.00pm | Tues: 8:30am - 12:30pm 2:30pm - 4:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH",
Yishun,Atrio Family 291 Clinic (Yishun),Dr Lim Kai Yang | Dr Tay Junmin,"Yishun Street 22, #01-349, Singapore 760291",67520838,67520838,,https://www.google.com/maps/search/?api=1&query=Atrio+Family+291+Clinic+%28Yishun%29%2C+Yishun+Street+22%2C+%2301-349%2C+Singapore+760291,Mon - Sat: 8:00am - 2:00pm 5:30pm - 9:30pm | Sun: 9:00am - 2:00pm 5.30pm - 9.30pm | Closed on PH,
Yishun,Bethesda 293 Medical @ Yishun,Dr Soumya Suresh,"Yishun Street 22, #01-223, Singapore 760293",64286081,64286081,,https://www.google.com/maps/search/?api=1&query=Bethesda+293+Medical+%40+Yishun%2C+Yishun+Street+22%2C+%2301-223%2C+Singapore+760293,"Mon - Fri: 9:00am - 3:00pm | Closed on Sat, Sun & PH",
Yishun,FairCare Family 103 Clinic (Yishun),Dr Fang Xiao Cong | Dr Zhao Tian,"Yishun Ring Road, #01-73, Singapore 760103",69709691,69709691,,https://www.google.com/maps/search/?api=1&query=FairCare+Family+103+Clinic+%28Yishun%29%2C+Yishun+Ring+Road%2C+%2301-73%2C+Singapore+760103,Mon - Fri: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Sat & Sun: 8:30am - 1:00pm | Closed on PH,
Yishun,GoClinic Yishun 769,Dr Quek Khai Wen | Dr Crystabelle Tan Alicia | Dr Ong Shu Zhen,"Yishun Avenue 3, #01-283, Singapore 760769",65399935,65399935,,https://www.google.com/maps/search/?api=1&query=GoClinic+Yishun+769%2C+Yishun+Avenue+3%2C+%2301-283%2C+Singapore+760769,"Mon, Wed & Fri: 8:00am - 2:00pm 6:00pm - 9:00pm | Tues & Thurs: 8:00am - 2:00pm | Sat: 8:00am - 1:00pm | Closed on Sun & PH",
Yishun,Healthway 101 Medical (Yishun Ave 5),Dr Peng Tao,"Yishun Avenue 5, #01-15, Singapore 760101",67551345,67551345,,https://www.google.com/maps/search/?api=1&query=Healthway+101+Medical+%28Yishun+Ave+5%29%2C+Yishun+Avenue+5%2C+%2301-15%2C+Singapore+760101,"Mon & Thurs: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Tues, Wed & Fri: 8:30am - 1:00pm 2:00pm - 5:00pm | Sat: 8:30am - 1:00pm | Sun: 9:00am - 12:00pm | PH: 9:00am - 12:00pm",
Yishun,Healthway 417 Medical (Yishun Ave 11),Dr Mahalingam Niranjana,"Yishun Avenue 11, #01-321, Singapore 760417",67537626,67537626,,https://www.google.com/maps/search/?api=1&query=Healthway+417+Medical+%28Yishun+Ave+11%29%2C+Yishun+Avenue+11%2C+%2301-321%2C+Singapore+760417,Mon - Fri: 8:30am - 12:30pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Sat & Sun: 8:30am - 12:30pm | PH: 8:30am - 12:30pm,
Yishun,Heartland Family 333C Clinic,Dr Lee Kwang How,"Yishun Street 31, #01-167, Singapore 763333",62500655,62500655,,https://www.google.com/maps/search/?api=1&query=Heartland+Family+333C+Clinic%2C+Yishun+Street+31%2C+%2301-167%2C+Singapore+763333,"Mon, Tues & 8:00am - 12:30pm | Thurs: 2:00pm - 4:00pm 6:30pm - 9:00pm | Wed: 8:00am - 12:30pm 2:00pm - 4:00pm | Fri: 8:00am - 12:30pm | Sat - Sun: 8:30am - 12:00pm | Closed on PH",
Yishun,HeartlandHealth 18 (Yishun),Dr Chin Yuin Cheng | Dr Lim Shi Yin Shiane | Dr Stella Kong San San | Dr Thinesh Kumar S/O Muthusamy,"Yishun Avenue 9, #01-34, Junction Nine, Singapore 768897",65142373,65142373,,https://www.google.com/maps/search/?api=1&query=HeartlandHealth+18+%28Yishun%29%2C+Yishun+Avenue+9%2C+%2301-34%2C+Junction+Nine%2C+Singapore+768897,Mon - Sun: 8:00am - 1:00pm 6:00pm - 11:00pm | PH: 8:00am - 1:00pm 6:00pm - 11:00pm,
Yishun,Intemedical 419 Yishun,Dr Damian Chong Wei Hngs,"Yishun Avenue 11, #01-381",65131201,65131201,,https://www.google.com/maps/search/?api=1&query=Intemedical+419+Yishun%2C+Yishun+Avenue+11%2C+%2301-381,Mon - Sun: 8:00am - 10:00pm,
Yishun,Clinic and 844 Surgery #,Dr Wang Yuehan Joy,"Yishun Street 81, 01-164, Singapore 760844",67530702,67530702,,https://www.google.com/maps/search/?api=1&query=Clinic+and+844+Surgery+%23%2C+Yishun+Street+81%2C+01-164%2C+Singapore+760844,"Mon & Tues: 8:00am - 5:00pm | Wed & Thurs: 8:00am - 4:00pm | Fri: 8:00am - 1:00pm | Closed on Sat, Sun & PH",
Yishun,Kindred Family 172 Clinic (Yishun),Dr Endrina Salazar Elaine | Dr Low Yi Ling | Dr Wu Ying Jie,"Yishun Avenue 7, #01-787, Singapore 760172",65924504,65924504,,https://www.google.com/maps/search/?api=1&query=Kindred+Family+172+Clinic+%28Yishun%29%2C+Yishun+Avenue+7%2C+%2301-787%2C+Singapore+760172,"Mon, Wed - Fri: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Tues: 8:30am - 1:00pm 2:00pm - 5:00pm | Sat & Sun: 8:30am - 1:00pm | Closed on PH",
Yishun,846 Lifeline Yishun Ring Medical Clinic,Dr Woon Chee Hong,"Yishun Ring Road, #01-3615, Singapore 760846",67522017,67522017,,https://www.google.com/maps/search/?api=1&query=846+Lifeline+Yishun+Ring+Medical+Clinic%2C+Yishun+Ring+Road%2C+%2301-3615%2C+Singapore+760846,"Mon, Wed & Fri: 8:30am - 12:30pm 2:00pm - 4:30pm | Tues & Thurs: 8:30am - 12:30pm 2:00pm - 4:30pm 7:00pm - 9:00pm | Sat: 9:00am - 12:00pm | Closed on Sun & PH",
Yishun,Lion Health Clinic 931 Surgery (Yishun),Dr Niraj Mohan Lim Han Hui | Dr Mervin Nathan & | Dr Chua Cher Rui,"Yishun Central 1, #01-107, Singapore 760931",65189360,65189360,,https://www.google.com/maps/search/?api=1&query=Lion+Health+Clinic+931+Surgery+%28Yishun%29%2C+Yishun+Central+1%2C+%2301-107%2C+Singapore+760931,Mon - Sun: 8.00am - 2.00pm 5.00pm - 11.00pm | PH: 8.00am - 2.00pm 5.00pm - 11.00pm,
Yishun,Family Clinic 160 (Yishun 160),Dr Muhammad Ilman MD Bin Mohd Adil | Dr Huang Sian Wei Djoni | Dr Ngi Ing Hou Lawrence Musim | Dr Ferdaus Bin | Dr Nishadhi Apsara Gunatilake,"Yishun Street 11, #01-212, Singapore 760160",63482925,63482925,,https://www.google.com/maps/search/?api=1&query=Family+Clinic+160+%28Yishun+160%29%2C+Yishun+Street+11%2C+%2301-212%2C+Singapore+760160,Mon - Fri: 8:00am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Sat: 8:00am - 12:00pm | Sun: 8:00am - 1:00pm | PH: 9:30am - 12:30pm,
Yishun,Medivale Medical 236 Clinic,Dr Phua Mei Fang,"Yishun Ring Road, #01-1012, Singapore 760236",62570141,62570141,,https://www.google.com/maps/search/?api=1&query=Medivale+Medical+236+Clinic%2C+Yishun+Ring+Road%2C+%2301-1012%2C+Singapore+760236,Mon - Fri: 8:30am - 12:30pm 2.00pm - 4:00pm 6:00pm - 9:00pm | Sat & Sun: 8:30am - 12:30pm | Closed on PH,
Yishun,Family Clinic 507 (Angsana Breeze Yishun),Dr Xia Liqiong My @,"Yishun Avenue 4, #01-05, Singapore 760507",67530178,67530178,,https://www.google.com/maps/search/?api=1&query=Family+Clinic+507+%28Angsana+Breeze+Yishun%29%2C+Yishun+Avenue+4%2C+%2301-05%2C+Singapore+760507,Mon - Fri: 8:00am - 2:30pm 6.00pm - 9:30pm | Sat: 8:00am - 12:30pm | Sun: 8:00am - 12:00pm | Closed on PH,
Yishun,OneCare Clinic 18 (Junction 9),Dr Chow Yong Sheng,"Yishun Avenue 9, #01-35, Junction 9 Shopping Mall, Singapore 768897",65139351,65139351,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+18+%28Junction+9%29%2C+Yishun+Avenue+9%2C+%2301-35%2C+Junction+9+Shopping+Mall%2C+Singapore+768897,Mon: 8:00am - 3:00pm 5.30pm - 9:30pm | Tues - Fri: 8:00am - 3:00pm 5.30pm - 9:00pm | Sat & Sun: 8:00am - 1:00pm 6.00pm - 9:00pm | PH: Open at selected timing (To call the clinic to confirm),
Yishun,OneCare Clinic 431 (Yishun),Dr Chow Yong Sheng,"Yishun Avenue 1, #01-04, Singapore 760431",63342373,63342373,,https://www.google.com/maps/search/?api=1&query=OneCare+Clinic+431+%28Yishun%29%2C+Yishun+Avenue+1%2C+%2301-04%2C+Singapore+760431,Mon: 8:30am - 3:30pm 6:00pm - 9:30pm | Tues - Fri: 8:30am - 3:30pm 6:00pm - 9:00pm | Sat: 8:30am - 1:00pm | Sun: 8:30am - 1:00pm 6:00pm - 9:00pm | PH: Open at selected timing (To call the clinic to confirm),
Yishun,Our Yishun 471B Family Clinic,Dr Tan Yan Yuan,"Yishun Street 42, #01-09, Forest Spring @ Yishun, Singapore 762471",63223948,63223948 | 97275498,,https://www.google.com/maps/search/?api=1&query=Our+Yishun+471B+Family+Clinic%2C+Yishun+Street+42%2C+%2301-09%2C+Forest+Spring+%40+Yishun%2C+Singapore+762471,Mon - Thurs: 8:30am - 2:30pm 5:30pm - 9:00pm (WhatsApp Only) Fri: 8:30am - 2:30pm 6:00pm - 9:00pm | Sat: 8:30am - 1:00pm | Sun: 8:30am - 1:00pm 6:00pm - 9:00pm | Closed on PH,
Yishun,Pacific Medical 716 and Dental Group,Dr Kan Dee Ching Elena,"Yishun Street 71, #01-270, Singapore 760716",67524050,67524050,,https://www.google.com/maps/search/?api=1&query=Pacific+Medical+716+and+Dental+Group%2C+Yishun+Street+71%2C+%2301-270%2C+Singapore+760716,"Mon, Wed & Fri: 8:30am - 3:00pm 6:30pm - 9:30pm | Tues & Thurs: 8:30am - 3:00pm | Sat: 8:30am - 12:30pm | Closed on Sun & PH",
Yishun,PanCare Medical 605 Clinic (Yishun Nee 605),Dr Lee Wei Qiang Leon,"Yishun Street 61, Soon Central, Meadows, #01-315, Singapore 760605",65146559,65146559,,https://www.google.com/maps/search/?api=1&query=PanCare+Medical+605+Clinic+%28Yishun+Nee+605%29%2C+Yishun+Street+61%2C+Soon+Central%2C+Meadows%2C+%2301-315%2C+Singapore+760605,Mon: 8:30am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Tues - Fri: 8:30am - 1:00pm 2:00pm - 5:00pm | Sat: 8:30am - 1:00pm | Closed on Sun & PH,
Yishun,PanCare Medical 747 Clinic (Yishun Nee 747),Dr Tan Yan Rui Nicholas,"Yishun Street 72, Soon Central Green, #01-106, Singapore 760747",67543740,67543740,,https://www.google.com/maps/search/?api=1&query=PanCare+Medical+747+Clinic+%28Yishun+Nee+747%29%2C+Yishun+Street+72%2C+Soon+Central+Green%2C+%2301-106%2C+Singapore+760747,Mon: 8:00am - 5:00pm 6:00pm - 9:00pm | Tues & Wed: 8:00am - 1:00pm | Thurs: 8:00am - 1:00pm 2:00pm - 5:00pm 6:00pm - 9:00pm | Fri: 8:00am - 5:00pm | Sat: 8:00am - 2:00pm | Closed on Sun & PH,
